datetime,close,macd_1d,macd_signal_1d,rsi_1d,stoch_1d,stoch_signal_1d,atr_1d,macd_2d,macd_signal_2d,rsi_2d,stoch_2d,stoch_signal_2d,atr_2d,macd_3d,macd_signal_3d,rsi_3d,stoch_3d,stoch_signal_3d,atr_3d,macd_1d_final,macd_2d_final,macd_3d_final,stoch_1d_final,stoch_2d_final,stoch_3d_final,target
2018-03-08,6975.0,47.7,38.92,59.31,91.03,72.16,123.26,74.47,68.65,57.06,96.15,83.3,113.69,118.11,122.91,56.9,91.9,79.33,102.79,0.7,0.7,0.1,0.7,0.7,0.7,1
2018-03-09,7097.5,62.9,43.72,64.31,98.8,88.51,124.49,83.37,70.2,59.98,99.41,87.17,114.65,123.99,122.99,59.07,99.41,80.78,103.68,0.7,0.7,0.7,0.7,0.7,0.7,0
2018-03-11,7145.0,77.89,50.55,66.05,99.21,96.34,119.27,93.01,72.6,61.04,99.59,91.35,112.39,130.6,123.53,59.88,99.59,82.81,102.44,0.7,0.7,0.7,0.7,0.7,0.7,0
2018-03-12,7156.0,89.62,58.37,66.46,94.76,97.59,114.29,101.73,75.67,61.29,97.23,93.4,110.14,136.84,124.48,60.06,97.23,86.0,101.18,0.7,0.7,0.7,0.1,0.7,0.7,0
2018-03-13,7063.75,90.43,64.78,59.95,73.65,89.2,118.06,105.24,78.78,58.08,85.74,94.62,112.18,139.75,125.57,57.76,85.74,87.43,102.75,0.7,0.7,0.7,0.1,0.1,0.1,0
2018-03-14,7062.5,89.94,69.81,59.86,73.43,80.61,115.66,107.97,81.85,58.04,81.12,93.21,111.19,142.21,126.76,57.73,85.62,89.03,102.31,0.7,0.7,0.7,0.1,0.1,0.1,0
2018-03-15,7079.5,89.88,73.82,60.68,76.42,74.5,112.58,110.79,84.9,58.47,83.01,91.02,109.8,144.76,128.05,58.04,87.24,89.7,101.6,0.7,0.7,0.7,0.7,0.1,0.1,0
2018-03-16,7044.0,85.98,76.26,58.01,70.17,73.34,108.2,111.44,87.69,57.2,77.47,87.36,107.71,145.91,129.32,57.14,83.86,90.69,100.4,0.7,0.7,0.7,0.1,0.1,0.1,0
2018-03-18,7036.25,81.33,77.27,57.42,68.81,71.8,101.41,111.36,90.19,56.92,76.44,83.5,104.34,146.54,130.55,56.95,83.12,90.41,98.33,0.7,0.7,0.7,0.1,0.1,0.1,0
2018-03-19,6884.75,64.67,74.75,47.23,30.28,56.42,109.9,104.55,91.7,51.79,42.15,74.32,108.48,142.56,131.41,53.27,68.69,87.83,101.23,0.1,0.7,0.7,0.4,0.4,0.1,0
2018-03-20,6912.25,53.07,70.41,49.0,36.11,45.06,106.66,99.37,92.5,52.59,46.99,67.86,106.91,139.49,131.99,53.83,71.31,84.71,100.36,0.1,0.7,0.7,0.4,0.4,0.1,0
2018-03-21,6883.75,41.11,64.55,47.23,20.64,29.01,106.65,93.27,92.59,51.67,41.97,61.34,106.89,135.66,132.25,53.16,68.6,81.27,100.5,0.1,0.7,0.7,0.4,0.4,0.1,0
2018-03-22,6634.75,11.41,53.92,35.27,0.17,18.97,119.07,77.07,90.95,44.55,0.17,47.53,113.09,124.77,131.71,47.83,44.88,75.45,104.79,0.1,0.1,0.1,0.4,0.4,0.4,0
2018-03-23,6549.5,-18.8,39.38,32.25,4.32,8.38,124.88,58.9,87.58,42.48,4.32,35.34,116.22,112.12,130.32,46.21,36.76,70.01,107.07,0.4,0.1,0.1,0.4,0.4,0.4,0
2018-03-25,6568.75,-40.71,23.36,33.63,7.1,3.86,119.41,43.44,82.93,43.1,7.1,23.78,113.79,100.86,128.21,46.63,38.6,64.78,105.67,0.4,0.1,0.1,1.0,0.4,0.4,0
2018-03-26,6786.0,-40.09,10.67,46.79,38.4,16.61,127.63,38.81,78.29,49.48,38.4,23.16,118.1,96.57,125.95,51.04,59.29,61.68,108.74,0.4,0.1,0.1,1.0,1.0,0.1,0
2018-03-27,6549.0,-58.04,-3.07,37.95,8.22,17.91,144.16,24.57,72.63,43.91,8.22,16.7,126.7,85.68,123.08,46.72,36.71,56.44,114.69,0.4,0.1,0.1,0.4,0.4,0.4,0
2018-03-28,6491.0,-76.08,-17.67,36.15,8.86,18.49,145.32,9.45,65.98,42.69,8.86,11.18,127.91,73.86,119.56,45.76,31.19,50.67,115.78,0.4,0.1,0.1,0.4,0.4,0.4,0
2018-03-29,6569.5,-83.08,-30.75,40.28,21.25,12.78,149.85,-0.66,58.97,44.84,18.76,14.28,130.8,65.11,115.67,47.27,38.67,47.33,118.0,0.4,0.4,0.1,1.0,1.0,0.4,0
2018-04-01,6558.0,-88.54,-42.31,39.87,20.23,16.78,141.95,-10.08,51.7,44.58,17.31,16.44,127.53,56.62,111.45,47.07,18.06,41.42,116.12,0.4,0.4,0.1,1.0,1.0,0.4,0
2018-04-02,6411.25,-103.51,-54.55,35.01,11.22,17.57,149.64,-24.6,43.67,41.47,9.58,16.86,131.88,44.51,106.67,44.64,9.58,34.86,119.3,0.4,0.4,0.1,0.4,0.4,0.4,1
2018-04-03,6454.5,-110.61,-65.76,37.43,17.94,16.46,149.27,-35.55,35.33,42.7,14.45,12.87,132.33,34.51,101.52,45.49,14.45,31.48,119.9,0.4,0.4,0.1,1.0,1.0,0.4,1
2018-04-04,6598.5,-103.43,-73.3,44.8,39.81,22.99,159.75,-39.05,27.5,46.55,32.23,16.87,138.18,29.39,96.36,48.21,32.23,30.98,124.09,0.4,0.4,0.1,1.0,1.0,1.0,1
2018-04-05,6524.0,-102.56,-79.15,42.04,33.86,30.54,160.04,-45.18,19.85,44.93,24.02,19.39,139.09,22.49,91.09,46.97,24.02,29.36,125.04,0.4,0.4,0.1,1.0,1.0,0.4,1
2018-04-06,6454.75,-106.24,-84.57,39.6,23.11,32.26,162.19,-53.4,12.14,43.47,16.39,19.0,140.92,14.11,85.59,45.84,16.39,24.59,126.59,0.4,0.4,0.1,0.4,0.4,0.4,1
2018-04-08,6478.5,-106.02,-88.86,40.87,28.36,28.44,152.63,-59.51,4.6,44.11,19.01,19.28,136.9,7.04,79.98,46.29,19.01,22.62,124.25,0.4,0.4,0.1,0.4,0.4,0.4,1
2018-04-09,6483.0,-104.27,-91.94,41.12,32.63,28.03,152.35,-64.55,-2.68,44.24,19.5,20.94,137.32,0.64,74.31,46.38,19.5,21.32,124.83,0.4,0.4,0.1,1.0,0.4,0.4,1
2018-04-10,6610.25,-91.57,-91.87,47.89,56.08,39.02,154.32,-63.44,-9.08,47.68,33.53,24.11,138.84,-1.6,68.89,48.78,33.53,20.75,126.14,1.0,0.4,0.4,0.7,1.0,1.0,1
2018-04-11,6611.75,-80.45,-89.58,47.97,56.36,48.36,151.32,-62.2,-14.67,47.72,33.69,24.36,137.89,-3.62,63.71,48.81,33.69,22.49,125.81,1.0,0.4,0.4,0.7,1.0,1.0,1
2018-04-12,6654.5,-67.42,-85.15,50.2,64.24,58.89,147.92,-59.1,-19.35,48.85,38.4,26.75,136.67,-4.25,58.86,49.6,38.4,25.69,125.29,1.0,0.4,0.4,0.7,1.0,1.0,1
2018-04-13,6640.5,-57.55,-79.63,49.45,82.39,67.66,144.91,-56.78,-23.29,48.5,36.86,30.17,135.57,-5.23,54.28,49.34,36.86,28.18,124.82,1.0,0.4,0.4,0.7,1.0,1.0,1
2018-04-15,6688.25,-45.36,-72.77,52.07,94.15,80.26,138.61,-52.53,-26.37,49.8,42.12,34.02,132.76,-4.75,50.06,50.24,42.12,29.28,123.2,1.0,0.4,0.4,0.7,1.0,1.0,0
2018-04-16,6703.25,-34.09,-65.04,52.9,96.3,90.95,134.41,-47.98,-28.64,50.21,48.76,38.89,130.86,-3.87,46.21,50.53,43.77,31.48,122.17,1.0,0.4,0.4,0.7,1.0,1.0,0
2018-04-17,6831.0,-14.68,-54.97,59.32,97.63,96.03,134.88,-38.41,-29.67,53.56,66.18,44.34,131.22,0.61,42.95,52.86,57.85,36.08,122.62,1.0,0.4,0.1,0.7,0.7,0.7,0
2018-04-18,6862.25,3.18,-43.34,60.73,99.37,97.77,130.21,-28.5,-29.55,54.34,71.52,50.64,129.02,5.65,40.29,53.42,61.29,40.78,121.35,0.7,1.0,0.1,0.7,0.7,0.7,0
2018-04-19,6777.0,10.34,-32.6,55.12,84.14,93.72,128.82,-23.24,-28.88,51.88,64.08,54.92,128.37,7.83,37.97,51.72,51.9,44.38,121.1,0.7,1.0,0.1,0.1,0.7,0.7,0
2018-04-20,6675.0,7.7,-24.54,49.25,58.31,80.61,129.85,-22.82,-28.24,49.11,50.22,57.15,128.9,6.9,35.75,49.79,40.66,45.17,121.63,0.7,1.0,0.1,0.1,0.1,0.4,1
2018-04-22,6694.75,7.11,-18.21,50.35,62.62,68.36,123.49,-21.55,-27.54,49.65,60.39,60.19,125.75,6.6,33.67,50.16,42.84,46.19,119.7,0.7,1.0,0.1,0.1,0.7,0.4,0
2018-04-23,6670.25,4.62,-13.64,48.93,51.88,57.6,122.59,-21.4,-26.89,48.98,56.58,61.5,125.22,5.61,31.66,49.7,40.14,46.38,119.49,0.7,1.0,0.1,0.1,0.1,0.4,1
2018-04-24,6531.5,-8.45,-12.61,41.75,16.07,43.52,131.66,-27.06,-26.91,45.4,37.07,56.64,129.66,0.71,29.45,47.16,24.85,45.05,122.59,1.0,0.4,0.1,0.4,0.4,0.4,1
2018-04-25,6597.25,-13.36,-12.76,45.81,38.56,35.5,134.63,-29.21,-27.15,47.3,52.03,53.4,131.22,-1.93,27.21,48.44,32.09,43.93,123.8,0.4,0.4,0.4,1.0,0.1,0.4,1
2018-04-26,6748.5,-4.98,-11.2,53.78,73.17,42.6,138.92,-24.64,-26.89,51.32,79.05,55.89,133.49,-0.01,25.27,51.22,48.76,44.49,125.48,1.0,1.0,0.4,0.7,0.7,1.0,1
2018-04-27,6670.75,-4.56,-9.87,49.73,55.38,55.7,139.66,-23.8,-26.56,49.31,65.16,58.38,134.05,-0.47,23.43,49.8,40.19,42.53,126.05,1.0,1.0,0.4,0.1,0.7,0.4,1
2018-04-29,6676.0,-3.76,-8.65,50.01,56.58,61.71,131.56,-22.76,-26.16,49.45,66.1,59.33,130.2,-0.75,21.7,49.9,40.77,40.24,123.67,1.0,1.0,0.4,0.1,0.7,1.0,1
2018-04-30,6618.25,-7.7,-8.46,46.97,43.36,51.77,130.9,-24.22,-25.96,47.96,55.78,59.2,129.92,-2.66,19.96,48.85,34.41,38.3,123.64,1.0,1.0,0.4,0.4,0.1,0.4,1
2018-05-01,6721.5,-2.46,-7.26,52.52,66.99,55.64,133.03,-21.07,-25.44,50.72,74.23,65.39,131.02,-1.46,18.43,50.75,45.79,38.87,124.52,1.0,1.0,0.4,0.7,0.7,1.0,1
2018-05-02,6633.25,-5.37,-6.88,47.91,46.8,52.38,130.94,-21.95,-25.08,48.44,58.46,66.47,130.04,-2.88,16.91,49.15,40.17,38.57,124.03,1.0,1.0,0.4,0.4,0.1,1.0,1
2018-05-03,6646.75,-6.51,-6.81,48.65,49.89,54.56,131.19,-22.09,-24.76,48.81,60.88,63.44,130.2,-3.8,15.43,49.4,42.96,38.89,124.28,1.0,1.0,0.4,0.4,0.1,1.0,1
2018-05-04,6778.0,3.14,-4.82,55.32,79.97,58.88,134.48,-16.6,-23.9,52.22,84.32,66.63,131.88,-0.87,14.27,51.75,60.69,42.87,125.54,0.7,1.0,0.4,0.7,0.7,0.7,1
2018-05-06,6796.0,12.1,-1.44,56.16,97.93,75.93,127.16,-10.93,-22.54,52.67,87.54,70.2,128.32,2.35,13.42,52.07,66.67,46.71,123.31,0.7,1.0,0.1,0.7,0.7,0.7,1
2018-05-07,6817.75,20.72,3.0,57.21,92.29,90.06,122.42,-4.96,-20.69,53.22,89.51,75.82,125.9,5.94,12.88,52.45,69.65,49.03,121.82,0.7,1.0,0.1,0.7,0.7,0.7,1
2018-05-08,6814.75,27.0,7.8,57.01,91.58,93.93,118.41,0.22,-18.49,53.13,88.85,78.26,123.77,9.16,12.62,52.39,79.03,53.35,120.5,0.7,0.7,0.1,0.1,0.7,0.7,1
2018-05-09,6887.5,37.41,13.72,60.64,97.35,93.74,116.54,7.87,-15.71,55.01,97.35,84.74,122.65,14.2,12.73,53.69,90.33,58.85,119.83,0.7,0.7,0.7,0.7,0.7,0.7,1
2018-05-10,6962.25,51.11,21.2,64.01,98.57,95.83,114.11,17.78,-12.19,56.85,98.57,91.02,121.21,20.98,13.32,54.97,98.83,66.01,118.94,0.7,0.7,0.7,0.7,0.7,0.7,0
2018-05-11,6957.25,60.85,29.13,63.62,95.13,97.02,109.58,26.3,-8.14,56.69,96.09,92.98,118.7,27.06,14.3,54.87,96.8,71.68,117.31,0.7,0.7,0.7,0.1,0.7,0.7,0
2018-05-13,6982.0,69.77,37.26,64.77,99.72,97.81,103.61,34.8,-3.62,57.31,99.77,95.02,115.39,33.34,15.66,55.3,99.82,78.31,115.14,0.7,0.7,0.7,0.7,0.7,0.7,0
2018-05-14,6971.25,75.11,44.83,63.83,91.27,95.37,100.3,41.76,1.16,56.94,92.89,95.59,113.31,38.77,17.31,55.07,94.13,83.99,113.76,0.7,0.7,0.7,0.1,0.1,0.7,0
2018-05-15,6882.25,71.33,50.13,56.48,72.56,87.85,101.83,44.04,5.67,53.97,77.65,93.72,113.61,41.17,19.01,53.16,81.54,86.31,113.95,0.7,0.7,0.7,0.1,0.1,0.1,1
2018-05-16,6940.75,72.23,54.55,59.76,84.86,82.9,99.59,48.4,10.17,55.55,87.67,92.11,112.07,45.01,20.87,54.23,89.81,88.88,112.92,0.7,0.7,0.7,0.7,0.1,0.7,1
2018-05-17,6913.0,69.89,57.62,57.55,79.02,78.81,98.64,50.94,14.46,54.63,82.92,89.5,111.15,47.68,22.79,53.63,85.89,90.69,112.28,0.7,0.7,0.7,0.7,0.1,0.1,1
2018-05-18,6872.75,64.06,58.9,54.4,70.56,78.15,96.83,51.33,18.34,53.29,76.03,86.16,109.8,48.93,24.65,52.77,80.19,90.82,111.35,0.7,0.7,0.7,0.1,0.1,0.1,1
2018-05-20,6930.5,63.36,59.8,57.95,79.57,76.38,95.18,53.96,22.09,54.93,85.92,83.85,108.51,51.67,26.58,53.86,88.36,90.6,110.46,0.7,0.7,0.7,0.7,0.7,0.1,1
2018-05-21,6910.25,60.48,59.93,56.3,57.69,69.27,93.72,55.28,25.59,54.24,82.45,82.11,107.3,53.55,28.51,53.42,85.5,89.11,109.61,0.7,0.7,0.7,0.1,0.7,0.1,1
2018-05-22,6900.75,56.77,59.3,55.49,53.77,63.67,91.61,55.87,28.77,53.91,80.82,82.63,105.77,54.93,30.4,53.21,84.15,87.71,108.53,0.1,0.7,0.7,0.1,0.1,0.1,1
2018-05-23,6949.25,57.09,58.86,58.72,73.79,61.75,94.46,58.28,31.88,55.35,89.13,82.88,106.68,57.53,32.34,54.15,89.5,86.56,109.08,0.1,0.7,0.7,0.7,0.7,0.7,1
2018-05-24,6963.0,57.79,58.64,59.62,75.73,67.76,94.02,60.81,34.93,55.75,91.48,84.3,106.03,60.24,34.33,54.42,91.77,86.3,108.58,0.1,0.7,0.7,0.7,0.7,0.7,1
2018-05-25,6964.75,57.81,58.48,59.74,73.84,74.45,91.57,62.95,37.87,55.81,91.78,86.93,104.37,62.7,36.35,54.45,91.78,87.44,107.42,0.1,0.7,0.7,0.1,0.7,0.7,1
2018-05-27,6990.25,59.21,58.62,61.53,87.74,79.1,87.16,65.73,40.81,56.59,96.15,88.63,101.71,65.62,38.45,54.96,96.15,88.14,105.57,0.7,0.7,0.7,0.7,0.7,0.7,1
2018-05-28,6987.5,59.41,58.78,61.21,86.24,82.61,83.56,67.87,43.66,56.48,94.69,90.67,99.39,68.14,40.57,54.89,95.68,89.23,103.93,0.7,0.7,0.7,0.7,0.7,0.7,1
2018-05-29,6932.25,54.48,57.92,55.09,56.13,76.7,84.6,67.23,46.14,54.24,83.07,91.05,99.35,68.79,42.58,53.53,86.22,89.9,103.79,0.1,0.7,0.7,0.1,0.1,0.1,1
2018-05-30,6976.0,53.49,57.03,58.62,82.91,75.09,83.97,68.31,48.47,55.68,92.27,91.57,98.5,70.55,44.58,54.45,93.71,90.49,103.13,0.1,0.7,0.7,0.7,0.7,0.7,1
2018-05-31,6982.75,52.64,56.15,59.15,79.43,72.82,82.56,69.34,50.67,55.9,91.81,91.63,97.28,72.26,46.56,54.59,93.31,91.36,102.2,0.1,0.7,0.7,0.7,0.7,0.7,1
2018-06-01,7084.5,59.49,56.82,66.22,98.08,86.81,84.58,74.35,53.16,59.12,99.09,92.85,97.76,76.67,48.71,56.66,99.24,93.04,102.4,0.7,0.7,0.7,0.7,0.7,0.7,1
2018-06-03,7087.0,64.38,58.33,66.37,99.04,92.18,79.7,78.66,55.84,59.19,99.55,93.41,94.85,80.71,50.99,56.71,99.62,94.16,100.35,0.7,0.7,0.7,0.7,0.7,0.7,1
2018-06-04,7146.75,72.25,61.12,69.9,98.83,98.65,78.7,84.77,58.89,60.98,99.39,94.2,93.81,86.03,53.5,57.9,99.48,95.02,99.53,0.7,0.7,0.7,0.7,0.7,0.7,1
2018-06-05,7180.75,80.3,64.95,71.72,98.32,98.73,76.65,91.35,62.31,61.97,98.96,96.84,92.25,91.8,56.23,58.56,99.21,95.85,98.35,0.7,0.7,0.7,0.1,0.7,0.7,1
2018-06-06,7212.75,88.24,69.61,73.35,97.77,98.31,76.85,98.26,66.09,62.89,98.06,97.81,91.79,97.91,59.21,59.17,98.9,96.15,97.9,0.7,0.7,0.7,0.1,0.7,0.7,1
2018-06-07,7155.5,88.89,73.47,66.01,80.71,92.27,79.72,101.66,69.84,60.2,83.15,96.37,92.69,101.77,62.25,57.6,90.31,95.55,98.36,0.7,0.7,0.7,0.1,0.1,0.1,1
2018-06-08,7149.0,87.87,76.35,65.21,75.77,84.75,80.1,104.09,73.44,59.9,81.75,93.48,92.42,105.0,65.3,57.42,89.5,95.92,98.04,0.7,0.7,0.7,0.1,0.1,0.1,1
2018-06-10,7162.25,87.13,78.5,66.11,79.23,78.57,76.02,106.48,76.92,60.32,83.26,90.76,89.94,108.21,68.37,57.7,91.15,95.63,96.25,0.7,0.7,0.7,0.7,0.1,0.1,1
2018-06-11,7200.25,88.58,80.52,68.62,90.31,81.77,74.59,109.89,80.39,61.52,91.77,89.49,88.73,112.12,71.49,58.48,95.87,95.92,95.29,0.7,0.7,0.7,0.7,0.7,0.1,1
2018-06-12,7246.75,92.42,82.9,71.41,99.3,89.61,74.19,114.53,83.98,62.94,99.4,89.57,88.02,116.91,74.74,59.41,99.7,95.97,94.67,0.7,0.7,0.7,0.7,0.7,0.7,1
2018-06-13,7234.0,93.36,84.99,69.58,86.09,91.9,73.93,117.76,87.54,62.28,87.94,87.88,87.4,120.79,78.03,59.04,92.62,95.19,94.09,0.7,0.7,0.7,0.1,0.7,0.1,0
2018-06-14,7310.25,99.12,87.82,73.88,97.52,94.3,76.91,123.49,91.32,64.56,97.96,90.35,88.41,126.4,81.48,60.56,98.72,95.11,94.61,0.7,0.7,0.7,0.7,0.7,0.7,0
2018-06-15,7278.75,99.98,90.25,69.51,88.54,90.71,76.63,126.86,95.06,62.93,91.55,91.98,87.86,130.5,84.98,59.62,94.7,94.61,94.09,0.7,0.7,0.7,0.1,0.1,0.7,0
2018-06-17,7281.75,99.76,92.15,69.69,88.73,91.59,72.21,129.58,98.7,63.03,92.16,93.47,85.25,134.18,88.5,59.68,95.08,94.18,92.2,0.7,0.7,0.7,0.1,0.1,0.7,0
2018-06-18,7232.25,94.5,92.62,62.95,64.66,80.64,72.32,129.51,101.94,60.45,82.08,91.85,84.84,135.97,91.89,58.2,88.76,94.01,91.76,0.7,0.7,0.7,0.1,0.1,0.1,0
2018-06-19,7260.25,91.54,92.4,65.01,75.31,76.23,74.5,130.24,104.92,61.38,87.78,89.91,85.48,138.23,95.2,58.79,92.34,94.33,92.03,0.1,0.7,0.7,0.1,0.1,0.1,0
2018-06-20,7321.5,93.06,92.54,69.07,95.22,78.4,76.85,133.08,107.88,63.32,97.57,91.52,86.26,141.9,98.53,60.07,98.46,95.14,92.39,0.7,0.7,0.7,0.7,0.7,0.7,0
2018-06-21,7230.25,85.91,91.21,58.24,54.59,75.04,81.08,131.33,110.35,58.75,75.91,87.84,88.04,142.46,101.67,57.36,82.97,93.71,93.43,0.1,0.7,0.7,0.1,0.1,0.1,0
2018-06-22,7218.0,78.35,88.64,56.95,50.22,66.68,80.65,128.87,112.3,58.16,73.59,84.85,87.57,142.42,104.58,57.01,76.24,91.1,92.99,0.1,0.7,0.7,0.1,0.1,0.1,0
2018-06-24,7220.0,71.7,85.25,57.11,50.94,51.92,75.97,126.39,113.78,58.23,73.97,81.82,84.99,142.26,107.27,57.06,76.58,89.32,91.14,0.1,0.7,0.7,0.1,0.1,0.1,0
2018-06-25,7062.0,53.06,78.81,42.93,18.37,39.84,86.71,117.14,114.14,51.17,37.49,74.39,90.04,137.37,109.42,52.68,49.66,83.86,94.36,0.1,0.7,0.7,0.4,0.4,0.4,0
2018-06-26,7103.5,41.17,71.28,46.68,29.83,33.05,86.91,110.34,113.74,52.73,45.61,67.36,90.02,133.87,111.17,53.63,53.8,79.32,94.24,0.1,0.1,0.7,0.4,0.4,0.1,0
2018-06-27,7010.0,23.92,61.81,40.26,5.95,18.05,92.32,100.05,112.3,49.07,25.59,55.36,92.61,127.77,112.35,51.24,34.22,72.56,95.87,0.1,0.1,0.7,0.4,0.4,0.4,1
2018-06-28,7060.25,14.15,52.28,44.66,26.01,20.6,94.27,92.75,110.24,50.97,36.35,48.77,93.57,123.41,113.14,52.41,43.73,67.55,96.44,0.1,0.1,0.7,1.0,0.4,0.4,1
2018-06-29,7067.75,6.93,43.21,45.31,27.88,19.95,93.09,86.33,107.72,51.25,37.96,42.83,93.01,119.45,113.59,52.58,45.15,62.31,95.99,0.1,0.1,0.7,1.0,0.4,0.4,1
2018-07-01,7070.5,1.41,34.85,45.56,28.56,27.48,88.94,80.5,104.86,51.36,34.74,36.29,90.94,115.7,113.75,52.65,45.67,56.44,94.54,0.1,0.1,0.7,1.0,0.4,0.4,1
2018-07-02,7114.75,0.6,28.0,49.58,39.58,32.01,92.0,76.97,101.92,53.06,39.58,36.64,92.39,113.37,113.72,53.69,54.05,53.23,95.43,0.1,0.1,0.1,1.0,1.0,0.7,1
2018-07-03,7026.0,-7.12,20.97,42.76,17.49,28.54,96.12,69.85,98.55,49.45,17.49,31.95,94.44,108.5,113.35,51.36,37.25,48.9,96.72,0.4,0.1,0.1,0.4,0.4,0.4,1
2018-07-04,7038.25,-12.11,14.36,43.91,20.54,25.87,91.29,63.87,94.89,49.94,20.54,31.11,92.09,104.23,112.69,51.66,39.56,44.79,95.1,0.4,0.1,0.1,0.4,0.4,0.4,1
2018-07-05,7102.25,-10.78,9.33,49.59,36.47,24.83,92.64,61.08,91.33,52.42,36.47,31.13,92.74,101.98,111.93,53.19,51.68,45.01,95.46,0.4,0.1,0.1,1.0,1.0,0.7,1
2018-07-06,7230.25,0.6,7.58,58.62,68.33,41.78,95.74,63.83,88.44,56.86,68.33,36.19,94.28,103.44,111.32,56.04,75.91,47.47,96.42,0.1,0.1,0.1,0.7,0.7,0.7,1
2018-07-08,7238.25,10.14,8.1,59.11,88.98,64.59,89.74,66.42,86.12,57.12,70.32,42.12,91.33,104.88,110.86,56.21,77.43,52.27,94.41,0.7,0.1,0.1,0.7,0.7,0.7,1
2018-07-09,7312.25,23.41,11.16,63.45,99.03,85.44,88.97,71.63,84.6,59.46,88.74,50.31,90.89,108.2,110.67,57.76,91.43,57.57,94.04,0.7,0.1,0.1,0.7,0.7,0.7,1
2018-07-10,7243.0,28.01,14.53,57.32,76.35,88.12,89.16,73.11,83.39,56.47,71.5,59.31,90.92,109.11,110.56,55.86,78.32,61.26,93.98,0.7,0.1,0.1,0.1,0.7,0.7,1
2018-07-11,7258.0,32.5,18.12,58.26,80.33,85.24,88.86,74.82,82.49,56.96,75.23,68.43,90.7,110.23,110.54,56.18,78.95,64.95,93.76,0.7,0.1,0.1,0.1,0.7,0.7,1
2018-07-12,7393.75,46.47,23.79,65.64,98.98,85.22,92.74,81.86,82.42,61.04,98.98,78.85,92.58,115.02,110.86,58.94,99.11,69.96,94.94,0.7,0.1,0.7,0.7,0.7,0.7,0
2018-07-13,7396.0,57.07,30.45,65.75,96.23,91.85,89.46,87.93,83.0,61.1,96.23,83.5,90.94,119.34,111.46,58.98,96.7,76.57,93.8,0.7,0.7,0.7,0.7,0.7,0.7,0
2018-07-15,7407.0,65.6,37.48,66.3,98.53,97.92,84.21,93.51,84.11,61.42,98.63,88.22,88.27,123.48,112.32,59.2,98.8,83.15,91.94,0.7,0.7,0.7,0.7,0.7,0.7,1
2018-07-16,7328.5,65.27,43.04,58.93,80.12,91.63,85.16,94.84,85.24,57.91,81.48,87.01,88.6,124.87,113.22,56.98,83.79,86.72,92.08,0.7,0.7,0.7,0.1,0.1,0.1,1
2018-07-17,7431.0,72.44,48.92,64.48,99.05,92.57,89.31,100.07,86.8,60.93,99.11,91.61,90.55,128.93,114.34,59.03,99.18,89.3,93.29,0.7,0.7,0.7,0.7,0.7,0.7,0
2018-07-18,7406.25,75.27,54.19,62.29,92.72,90.63,86.88,103.36,88.54,59.86,93.61,94.67,89.29,131.78,115.59,58.35,93.61,91.1,92.39,0.7,0.7,0.7,0.7,0.1,0.7,1
2018-07-19,7386.5,75.05,58.36,60.52,87.99,93.25,85.01,105.11,90.29,59.0,89.51,93.09,88.27,133.66,116.88,57.8,89.51,90.89,91.63,0.7,0.7,0.7,0.1,0.1,0.1,0
2018-07-20,7365.0,72.3,61.15,58.58,82.88,87.86,83.37,105.44,91.88,58.05,85.04,91.23,87.33,134.59,118.14,57.19,85.04,91.63,90.93,0.7,0.7,0.7,0.1,0.1,0.1,0
2018-07-22,7363.25,69.19,62.76,58.41,78.07,82.98,78.23,105.34,93.3,57.98,84.68,88.9,84.62,135.22,119.36,57.14,84.68,92.27,89.04,0.7,0.7,0.7,0.1,0.1,0.1,0
2018-07-23,7436.75,71.82,64.57,63.11,98.1,86.35,81.95,108.04,94.85,60.31,99.07,91.84,86.25,137.72,120.67,58.69,99.07,92.26,90.02,0.7,0.7,0.7,0.7,0.7,0.7,0
2018-07-24,7412.75,71.16,65.89,60.7,73.25,83.14,83.42,109.09,96.35,59.19,85.7,89.6,86.83,139.16,121.99,57.99,85.7,91.04,90.32,0.7,0.7,0.7,0.1,0.1,0.1,0
2018-07-25,7412.5,69.8,66.67,60.67,64.25,78.53,87.49,109.68,97.75,59.18,79.75,87.29,88.75,140.28,123.3,57.98,79.75,88.92,91.51,0.7,0.7,0.7,0.1,0.1,0.1,0
2018-07-26,7433.5,69.62,67.26,62.14,70.72,69.41,87.3,110.76,99.12,59.88,83.41,86.27,88.61,141.72,124.62,58.43,83.41,88.88,91.35,0.7,0.7,0.7,0.7,0.1,0.1,0
2018-07-27,7299.75,58.01,65.41,49.48,16.36,50.45,95.56,105.73,99.82,53.82,60.06,82.11,92.69,139.02,125.64,54.59,60.06,84.54,94.01,0.1,0.7,0.7,0.4,0.1,0.1,1
2018-07-29,7290.75,47.54,61.84,48.76,10.45,32.51,89.47,100.57,99.9,53.44,58.49,77.75,89.75,136.08,126.39,54.34,58.49,80.63,92.01,0.1,0.7,0.7,0.4,0.1,0.1,1
2018-07-30,7210.25,32.38,55.94,42.77,12.02,12.95,93.2,92.3,99.1,50.18,44.43,68.64,91.6,130.86,126.71,52.18,44.43,75.63,93.2,0.1,0.1,0.7,0.4,0.4,0.4,1
2018-07-31,7272.25,25.07,49.77,48.06,29.16,17.21,94.26,87.33,97.86,52.49,52.68,63.14,92.19,127.66,126.78,53.64,55.26,72.32,93.55,0.1,0.1,0.7,1.0,0.1,0.1,1
